Designator,Mid X,Mid Y,Layer,Rotation
R43,143.211000mm,-224.855000mm,Top,180
R44,80.400000mm,-88.400000mm,Top,90
R44,165.400000mm,-185.400000mm,Top,90
R45,64.304500mm,-107.281800mm,Top,180
R45,149.304500mm,-204.281800mm,Top,180
R46,78.900000mm,-88.400000mm,Top,90
R46,163.900000mm,-185.400000mm,Top,90
R47,78.277000mm,-129.887000mm,Top,270
R47,163.277000mm,-226.887000mm,Top,270
R48,85.262000mm,-122.902000mm,Top,180
R48,170.262000mm,-219.902000mm,Top,180
R49,118.600000mm,-67.100000mm,Top,90
R49,203.600000mm,-164.100000mm,Top,90
R50,131.400000mm,-199.734400mm,Top,180
R50,46.400000mm,-102.734400mm,Top,180
R51,45.700000mm,-53.150000mm,Top,90
R51,130.700000mm,-150.150000mm,Top,90
R52,90.850000mm,-53.560000mm,Top,135
R52,175.850000mm,-150.560000mm,Top,135
R53,174.400000mm,-182.400000mm,Top,90
R53,89.400000mm,-85.400000mm,Top,90
R54,89.961000mm,-54.144200mm,Top,135
R54,174.961000mm,-151.144200mm,Top,135
R55,87.900000mm,-85.400000mm,Top,90
R55,172.900000mm,-182.400000mm,Top,90
R56,86.405000mm,-48.861000mm,Top,180
R56,171.405000mm,-145.861000mm,Top,180
R57,171.400000mm,-182.400000mm,Top,90
R57,86.400000mm,-85.400000mm,Top,90
R58,171.659000mm,-150.814000mm,Top,0
R58,86.659000mm,-53.814000mm,Top,0
R59,169.900000mm,-182.400000mm,Top,90
R59,84.900000mm,-85.400000mm,Top,90
R60,174.400000mm,-185.400000mm,Top,90
R60,89.400000mm,-88.400000mm,Top,90
R61,87.900000mm,-88.400000mm,Top,90
R61,172.900000mm,-185.400000mm,Top,90
R62,171.400000mm,-185.400000mm,Top,90
R62,86.400000mm,-88.400000mm,Top,90
R63,84.900000mm,-88.400000mm,Top,90
R63,169.900000mm,-185.400000mm,Top,90
R64,77.400000mm,-85.400000mm,Top,90
R64,162.400000mm,-182.400000mm,Top,90
R65,75.900000mm,-85.400000mm,Top,90
R65,160.900000mm,-182.400000mm,Top,90
R66,74.400000mm,-85.400000mm,Top,90
R66,159.400000mm,-182.400000mm,Top,90
R67,72.900000mm,-85.400000mm,Top,90
R67,157.900000mm,-182.400000mm,Top,90
R68,162.400000mm,-185.400000mm,Top,90
R68,77.400000mm,-88.400000mm,Top,90
R69,160.900000mm,-185.400000mm,Top,90
R69,75.900000mm,-88.400000mm,Top,90
R70,159.400000mm,-185.400000mm,Top,90
R70,74.400000mm,-88.400000mm,Top,90
R71,157.900000mm,-185.400000mm,Top,90
R71,72.900000mm,-88.400000mm,Top,90
R72,71.400000mm,-85.400000mm,Top,90
R72,156.400000mm,-182.400000mm,Top,90
R73,154.900000mm,-182.400000mm,Top,90
R73,69.900000mm,-85.400000mm,Top,90
R74,153.400000mm,-182.400000mm,Top,90
R74,68.400000mm,-85.400000mm,Top,90
R75,66.900000mm,-85.400000mm,Top,90
R75,151.900000mm,-182.400000mm,Top,90
R76,156.400000mm,-185.400000mm,Top,90
R76,71.400000mm,-88.400000mm,Top,90
R77,69.900000mm,-88.400000mm,Top,90
R77,154.900000mm,-185.400000mm,Top,90
R78,153.400000mm,-185.400000mm,Top,90
R78,68.400000mm,-88.400000mm,Top,90
R79,66.900000mm,-88.400000mm,Top,90
R79,151.900000mm,-185.400000mm,Top,90
R82,183.500000mm,-194.100000mm,Top,270
R82,98.500000mm,-97.100000mm,Top,270
R83,96.400000mm,-94.700000mm,Top,270
R83,181.400000mm,-191.700000mm,Top,270
R84,111.043000mm,-76.801000mm,Top,0
R84,196.043000mm,-173.801000mm,Top,0
R85,98.724000mm,-73.626000mm,Top,225
